name,type,start_time,duration
"Test Analyzer","error",1.287806,0.0005136
"Test Analyzer","enable",1.2900812,0.0000001
"Test Analyzer","disable",1.2928433,0.0000001
"Test Analyzer","error",1.295645,0.0003448
"Test Analyzer","error",1.2978389,0.0023593
"Test Analyzer","error",1.30124,0.0020293
"Test Analyzer","error",1.3060339,0.0031415
"Test Analyzer","enable",1.3097839,0.0000001
"Test Analyzer","disable",1.3111432,0.0000001
"Test Analyzer","enable",1.3131732,0.0000001
"Test Analyzer","disable",1.3136108,0.0000001
"Test Analyzer","enable",1.3139211,0.0000001
"Test Analyzer","disable",1.314885,0.0000001
"Test Analyzer","enable",1.3168105,0.0000001
"Test Analyzer","disable",1.3199096,0.0000001
"Test Analyzer","enable",1.3209602,0.0000001
"Test Analyzer","disable",1.3227729,0.0000001
"Test Analyzer","error",1.3237595,0.0007181
"Test Analyzer","enable",1.325849,0.0000001
"Test Analyzer","disable",1.3280747,0.0000001
"Test Analyzer","enable",1.3301618,0.0000001
"Test Analyzer","disable",1.3325561,0.0000001
"Test Analyzer","error",1.3350329,0.0004082
"Test Analyzer","error",1.3366157,0.00037
"Test Analyzer","enable",1.3391604,0.0000001
"Test Analyzer","disable",1.3415808,0.0000001
"Test Analyzer","enable",1.3424433,0.0000001
"Test Analyzer","disable",1.3436737,0.0000001
"Test Analyzer","error",1.3463396,0.0017739
"Test Analyzer","enable",1.3490544,0.0000001
"Test Analyzer","disable",1.349989,0.0000001
"Test Analyzer","enable",1.3526224,0.0000001
"Test Analyzer","disable",1.3557535,0.0000001
"Test Analyzer","error",1.3573566,0.0007901
"Test Analyzer","error",1.359087,0.0004363
"Test Analyzer","enable",1.3611149,0.0000001
"Test Analyzer","disable",1.3614125,0.0000001
"Test Analyzer","enable",1.3632913,0.0000001
"Test Analyzer","disable",1.3650638,0.0000001
"Test Analyzer","error",1.3675226,0.0032703
"Test Analyzer","error",1.3721067,0.0016406
"Test Analyzer","error",1.376801,0.0010373
"Test Analyzer","enable",1.3781327,0.0000001
"Test Analyzer","disable",1.3793328,0.0000001
"Test Analyzer","enable",1.3801025,0.0000001
"Test Analyzer","disable",1.3815874,0.0000001
"Test Analyzer","error",1.3827425,0.0005898
"Test Analyzer","error",1.3835012,0.0007594
"Test Analyzer","error",1.3855067,0.0010789
"Test Analyzer","enable",1.387553,0.0000001
"Test Analyzer","disable",1.3894814,0.0000001
"Test Analyzer","error",1.3900872,0.0016952
"Test Analyzer","enable",1.3930797,0.0000001
"Test Analyzer","disable",1.3938686,0.0000001
"Test Analyzer","error",1.3967738,0.0004211
"Test Analyzer","enable",1.3992837,0.0000001
"Test Analyzer","disable",1.4007291,0.0000001
"Test Analyzer","error",1.4016347,0.0030472
"Test Analyzer","error",1.4054828,0.0017426
"Test Analyzer","error",1.408978,0.0021198
"Test Analyzer","error",1.4128465,0.0011029
"Test Analyzer","enable",1.4151436,0.0000001
"Test Analyzer","disable",1.4179587,0.0000001
"Test Analyzer","enable",1.4209485,0.0000001
"Test Analyzer","disable",1.4218166,0.0000001
"Test Analyzer","error",1.4224313,0.0000018
"Test Analyzer","error",1.4227959,0.0003828
"Test Analyzer","enable",1.4245776,0.0000001
"Test Analyzer","disable",1.4253104,0.0000001
"Test Analyzer","error",1.4283297,0.0000363
"Test Analyzer","error",1.4302371,0.002474
"Test Analyzer","enable",1.4344336,0.0000001
"Test Analyzer","disable",1.4362066,0.0000001
"Test Analyzer","enable",1.4378102,0.0000001
"Test Analyzer","disable",1.4408621,0.0000001
"Test Analyzer","error",1.4418308,0.0017835
"Test Analyzer","error",1.4460696,0.002603
"Test Analyzer","enable",1.4515428,0.0000001
"Test Analyzer","disable",1.4538379,0.0000001
"Test Analyzer","error",1.457093,0.0005112
"Test Analyzer","enable",1.4605295,0.0000001
"Test Analyzer","disable",1.4612225,0.0000001
"Test Analyzer","enable",1.461886,0.0000001
"Test Analyzer","disable",1.4628496,0.0000001
"Test Analyzer","enable",1.4639609,0.0000001
"Test Analyzer","disable",1.4662735,0.0000001
"Test Analyzer","enable",1.4683022,0.0000001
"Test Analyzer","disable",1.4711447,0.0000001
"Test Analyzer","enable",1.4741749,0.0000001
"Test Analyzer","disable",1.4758087,0.0000001
"Test Analyzer","error",1.4782229,0.0007716
"Test Analyzer","error",1.4813293,0.0007029
"Test Analyzer","enable",1.4845389,0.0000001
"Test Analyzer","disable",1.4850266,0.0000001
"Test Analyzer","error",1.4869916,0.0022053
"Test Analyzer","error",1.4902476,0.000544
"Test Analyzer","error",1.4913708,0.0006421
"Test Analyzer","error",1.4922789,0.0005313
"Test Analyzer","error",1.4946602,0.0030027
"Test Analyzer","error",1.4977087,0.0017501
"Test Analyzer","error",1.5003261,0.0029901
"Test Analyzer","error",1.5039081,0.0029412
"Test Analyzer","enable",1.5088648,0.0000001
"Test Analyzer","disable",1.5112858,0.0000001
"Test Analyzer","error",1.5124546,0.0024606
"Test Analyzer","enable",1.5151302,0.0000001
"Test Analyzer","disable",1.517561,0.0000001
"Test Analyzer","enable",1.5182108,0.0000001
"Test Analyzer","disable",1.5210185,0.0000001
"Test Analyzer","error",1.5222977,0.0003965
"Test Analyzer","enable",1.5256787,0.0000001
"Test Analyzer","disable",1.5260871,0.0000001
"Test Analyzer","error",1.5265688,0.001461
"Test Analyzer","enable",1.5304951,0.0000001
"Test Analyzer","disable",1.5333917,0.0000001
"Test Analyzer","enable",1.5336548,0.0000001
"Test Analyzer","disable",1.5340771,0.0000001
"Test Analyzer","error",1.535915,0.0011456
"Test Analyzer","error",1.5399948,0.0000324
"Test Analyzer","enable",1.5404769,0.0000001
"Test Analyzer","disable",1.5418883,0.0000001
"Test Analyzer","enable",1.5451047,0.0000001
"Test Analyzer","disable",1.5478787,0.0000001
"Test Analyzer","enable",1.5496222,0.0000001
"Test Analyzer","disable",1.5517383,0.0000001
"Test Analyzer","error",1.5538771,0.0025159
"Test Analyzer","error",1.5586143,0.0027696
"Test Analyzer","enable",1.562013,0.0000001
"Test Analyzer","disable",1.5636344,0.0000001
"Test Analyzer","enable",1.564307,0.0000001
"Test Analyzer","disable",1.5647353,0.0000001
"Test Analyzer","enable",1.565871,0.0000001
"Test Analyzer","disable",1.5670207,0.0000001
"Test Analyzer","error",1.5698722,0.0030745
"Test Analyzer","enable",1.5750602,0.0000001
"Test Analyzer","disable",1.5766666,0.0000001
"Test Analyzer","enable",1.5795476,0.0000001
"Test Analyzer","disable",1.5815042,0.0000001
"Test Analyzer","enable",1.5823133,0.0000001
"Test Analyzer","disable",1.5829968,0.0000001
"Test Analyzer","enable",1.5846388,0.0000001
"Test Analyzer","disable",1.5870517,0.0000001
"Test Analyzer","error",1.5872225,0.0006752
"Test Analyzer","enable",1.5887042,0.0000001
"Test Analyzer","disable",1.5892384,0.0000001
"Test Analyzer","error",1.5904077,0.0024396
"Test Analyzer","enable",1.5937496,0.0000001
"Test Analyzer","disable",1.595771,0.0000001
"Test Analyzer","enable",1.5972777,0.0000001
"Test Analyzer","disable",1.5992901,0.0000001
"Test Analyzer","enable",1.6018043,0.0000001
"Test Analyzer","disable",1.6026053,0.0000001
"Test Analyzer","error",1.6046239,0.0022574
"Test Analyzer","enable",1.607549,0.0000001
"Test Analyzer","disable",1.6103678,0.0000001
"Test Analyzer","enable",1.6113785,0.0000001
"Test Analyzer","disable",1.6134864,0.0000001
"Test Analyzer","error",1.6141576,0.0013422
"Test Analyzer","error",1.6169183,0.0013402
"Test Analyzer","error",1.6195417,0.0021787
"Test Analyzer","error",1.6235143,0.0020285
"Test Analyzer","error",1.6268006,0.0028244
"Test Analyzer","error",1.6328347,0.0012408
"Test Analyzer","error",1.6351813,0.0017906
"Test Analyzer","enable",1.6392801,0.0000001
"Test Analyzer","disable",1.64004,0.0000001
"Test Analyzer","error",1.6407945,0.0029295
"Test Analyzer","error",1.6467253,0.0013972
"Test Analyzer","enable",1.6510394,0.0000001
"Test Analyzer","disable",1.6519404,0.0000001
"Test Analyzer","error",1.6544667,0.0000583
"Test Analyzer","error",1.6548414,0.0002769
"Test Analyzer","error",1.6552452,0.0002725
"Test Analyzer","error",1.6562643,0.0015119
"Test Analyzer","enable",1.6585507,0.0000001
"Test Analyzer","disable",1.660988,0.0000001
"Test Analyzer","enable",1.6637378,0.0000001
"Test Analyzer","disable",1.6657474,0.0000001
"Test Analyzer","enable",1.6667257,0.0000001
"Test Analyzer","disable",1.6698614,0.0000001
"Test Analyzer","error",1.6700323,0.0030859
"Test Analyzer","error",1.6747628,0.0005382
"Test Analyzer","enable",1.6765332,0.0000001
"Test Analyzer","disable",1.6766011,0.0000001
"Test Analyzer","enable",1.6787344,0.0000001
"Test Analyzer","disable",1.6806918,0.0000001
"Test Analyzer","error",1.6816332,0.002221
"Test Analyzer","error",1.6858467,0.0012605
"Test Analyzer","enable",1.6889416,0.0000001
"Test Analyzer","disable",1.6918485,0.0000001
"Test Analyzer","error",1.6946235,0.0030465
"Test Analyzer","enable",1.7000033,0.0000001
"Test Analyzer","disable",1.7008293,0.0000001
"Test Analyzer","error",1.7016313,0.0000065
"Test Analyzer","error",1.703612,0.0022934
"Test Analyzer","enable",1.7072367,0.0000001
"Test Analyzer","disable",1.7088691,0.0000001
"Test Analyzer","error",1.7104454,0.0027367
"Test Analyzer","error",1.7140544,0.0004496
"Test Analyzer","error",1.7151444,0.0000648
"Test Analyzer","error",1.7152111,0.0027402
"Test Analyzer","enable",1.7180909,0.0000001
"Test Analyzer","disable",1.7194952,0.0000001
"Test Analyzer","enable",1.7223607,0.0000001
"Test Analyzer","disable",1.7229772,0.0000001
"Test Analyzer","error",1.7242909,0.0012492
"Test Analyzer","error",1.7283123,0.0021216
"Test Analyzer","enable",1.732165,0.0000001
"Test Analyzer","disable",1.7331493,0.0000001
"Test Analyzer","enable",1.735035,0.0000001
"Test Analyzer","disable",1.7376966,0.0000001
"Test Analyzer","enable",1.7381819,0.0000001
"Test Analyzer","disable",1.7404989,0.0000001
"Test Analyzer","error",1.7406131,0.0004428
"Test Analyzer","error",1.7433854,0.0005017
"Test Analyzer","error",1.7445542,0.0020614
"Test Analyzer","error",1.747928,0.0007
"Test Analyzer","error",1.7511831,0.0024099
"Test Analyzer","enable",1.7556811,0.0000001
"Test Analyzer","disable",1.7566561,0.0000001
"Test Analyzer","error",1.7590845,0.0023959
"Test Analyzer","error",1.764503,0.0013794
"Test Analyzer","enable",1.767132,0.0000001
"Test Analyzer","disable",1.7684598,0.0000001
"Test Analyzer","error",1.7691164,0.0018765
"Test Analyzer","error",1.771385,0.0022706
"Test Analyzer","enable",1.7746636,0.0000001
"Test Analyzer","disable",1.7770609,0.0000001
"Test Analyzer","enable",1.7796855,0.0000001
"Test Analyzer","disable",1.7801977,0.0000001
"Test Analyzer","error",1.7806821,0.0018111
"Test Analyzer","enable",1.7840185,0.0000001
"Test Analyzer","disable",1.7859046,0.0000001
"Test Analyzer","error",1.787917,0.0027334
"Test Analyzer","enable",1.7938241,0.0000001
"Test Analyzer","disable",1.7961717,0.0000001
"Test Analyzer","error",1.7962645,0.0028384
"Test Analyzer","enable",1.7999942,0.0000001
"Test Analyzer","disable",1.8025926,0.0000001
"Test Analyzer","enable",1.8057059,0.0000001
"Test Analyzer","disable",1.8067888,0.0000001
"Test Analyzer","enable",1.8087266,0.0000001
"Test Analyzer","disable",1.8112571,0.0000001
"Test Analyzer","enable",1.8138721,0.0000001
"Test Analyzer","disable",1.8152792,0.0000001
"Test Analyzer","enable",1.817721,0.0000001
"Test Analyzer","disable",1.8208778,0.0000001
"Test Analyzer","enable",1.8229679,0.0000001
"Test Analyzer","disable",1.8239583,0.0000001
"Test Analyzer","error",1.8255254,0.0016856
"Test Analyzer","enable",1.8289642,0.0000001
"Test Analyzer","disable",1.8293947,0.0000001
"Test Analyzer","enable",1.8309055,0.0000001
"Test Analyzer","disable",1.8339364,0.0000001
"Test Analyzer","error",1.836218,0.001121
"Test Analyzer","enable",1.8373739,0.0000001
"Test Analyzer","disable",1.8398462,0.0000001
"Test Analyzer","error",1.8398563,0.0018034
"Test Analyzer","error",1.8425754,0.0020107
"Test Analyzer","error",1.8465063,0.0026044
"Test Analyzer","enable",1.8517964,0.0000001
"Test Analyzer","disable",1.8534469,0.0000001
"Test Analyzer","error",1.8545363,0.00108
"Test Analyzer","error",1.8581315,0.002568
"Test Analyzer","error",1.8615491,0.003151
"Test Analyzer","error",1.8650221,0.001189
"Test Analyzer","enable",1.867223,0.0000001
"Test Analyzer","disable",1.8676251,0.0000001
"Test Analyzer","error",1.8701615,0.0028681
"Test Analyzer","enable",1.873986,0.0000001
"Test Analyzer","disable",1.8740225,0.0000001
"Test Analyzer","error",1.8768584,0.0028866
"Test Analyzer","error",1.8812104,0.0019307
"Test Analyzer","enable",1.88424,0.0000001
"Test Analyzer","disable",1.8873738,0.0000001
"Test Analyzer","error",1.8903505,0.0032614
"Test Analyzer","enable",1.8954632,0.0000001
"Test Analyzer","disable",1.8969642,0.0000001
"Test Analyzer","enable",1.8974645,0.0000001
"Test Analyzer","disable",1.898511,0.0000001
"Test Analyzer","enable",1.8994862,0.0000001
"Test Analyzer","disable",1.8998335,0.0000001
"Test Analyzer","enable",1.9021081,0.0000001
"Test Analyzer","disable",1.9047944,0.0000001
"Test Analyzer","error",1.9074101,0.0004275
"Test Analyzer","enable",1.9110663,0.0000001
"Test Analyzer","disable",1.9134956,0.0000001
"Test Analyzer","error",1.9162464,0.0010128
"Test Analyzer","error",1.918914,0.0018108
"Test Analyzer","enable",1.9236123,0.0000001
"Test Analyzer","disable",1.9267581,0.0000001
"Test Analyzer","enable",1.9293225,0.0000001
"Test Analyzer","disable",1.929666,0.0000001
"Test Analyzer","error",1.931596,0.0017395
"Test Analyzer","error",1.9348299,0.0024179
"Test Analyzer","enable",1.9384109,0.0000001
"Test Analyzer","disable",1.9406673,0.0000001
"Test Analyzer","enable",1.9427323,0.0000001
"Test Analyzer","disable",1.9452447,0.0000001
"Test Analyzer","error",1.9483016,0.0020688
"Test Analyzer","enable",1.9516333,0.0000001
"Test Analyzer","disable",1.9540082,0.0000001
"Test Analyzer","enable",1.9564718,0.0000001
"Test Analyzer","disable",1.9578774,0.0000001
"Test Analyzer","error",1.9610669,0.0006633
"Test Analyzer","enable",1.964958,0.0000001
"Test Analyzer","disable",1.9668317,0.0000001
"Test Analyzer","error",1.9676888,0.0027705
"Test Analyzer","error",1.9718907,0.0016897
"Test Analyzer","error",1.9763316,0.0029397
"Test Analyzer","error",1.9801774,0.0013995
"Test Analyzer","enable",1.9832861,0.0000001
"Test Analyzer","disable",1.9858207,0.0000001
"Test Analyzer","error",1.9867676,0.0013734
"Test Analyzer","enable",1.9896332,0.0000001
"Test Analyzer","disable",1.9911359,0.0000001
"Test Analyzer","error",1.9926607,0.0026129
"Test Analyzer","error",1.996143,0.0008336
"Test Analyzer","error",1.997624,0.001904
"Test Analyzer","enable",2.0011601,0.0000001
"Test Analyzer","disable",2.0020807,0.0000001
"Test Analyzer","error",2.0046442,0.0012974
"Test Analyzer","enable",2.0087413,0.0000001
"Test Analyzer","disable",2.0102199,0.0000001
"Test Analyzer","enable",2.0115918,0.0000001
"Test Analyzer","disable",2.0137549,0.0000001
"Test Analyzer","error",2.0166017,0.0023565
"Test Analyzer","enable",2.0190406,0.0000001
"Test Analyzer","disable",2.020502,0.0000001
"Test Analyzer","error",2.0226089,0.0023004
"Test Analyzer","error",2.0281645,0.0003194
"Test Analyzer","error",2.0302174,0.002443
"Test Analyzer","enable",2.0343196,0.0000001
"Test Analyzer","disable",2.0347359,0.0000001
"Test Analyzer","enable",2.034891,0.0000001
"Test Analyzer","disable",2.0361946,0.0000001
"Test Analyzer","error",2.0392438,0.0019464
"Test Analyzer","error",2.0434376,0.0012432
"Test Analyzer","enable",2.0470804,0.0000001
"Test Analyzer","disable",2.0498515,0.0000001
"Test Analyzer","enable",2.0510359,0.0000001
"Test Analyzer","disable",2.0534894,0.0000001
"Test Analyzer","error",2.0562626,0.0017734
"Test Analyzer","enable",2.0606969,0.0000001
"Test Analyzer","disable",2.0631894,0.0000001
"Test Analyzer","error",2.0659288,0.0000212
"Test Analyzer","enable",2.0682833,0.0000001
"Test Analyzer","disable",2.0707156,0.0000001
"Test Analyzer","error",2.0726156,0.0029508
"Test Analyzer","error",2.0773023,0.0007071
"Test Analyzer","error",2.0806835,0.0005065
"Test Analyzer","error",2.0812462,0.0015216
"Test Analyzer","error",2.0852974,0.0006563
"Test Analyzer","error",2.0862191,0.0008027
"Test Analyzer","error",2.0886014,0.0026608
"Test Analyzer","error",2.0922639,0.0003602
"Test Analyzer","enable",2.0957648,0.0000001
"Test Analyzer","disable",2.0967,0.0000001
"Test Analyzer","error",2.0971796,0.0010897
"Test Analyzer","enable",2.099309,0.0000001
"Test Analyzer","disable",2.1018561,0.0000001
"Test Analyzer","error",2.1032814,0.0030359
"Test Analyzer","error",2.107066,0.0006819
"Test Analyzer","error",2.1103099,0.0023233
"Test Analyzer","enable",2.1130427,0.0000001
"Test Analyzer","disable",2.1156423,0.0000001
"Test Analyzer","enable",2.1160822,0.0000001
"Test Analyzer","disable",2.1188049,0.0000001
"Test Analyzer","enable",2.1198825,0.0000001
"Test Analyzer","disable",2.1203698,0.0000001
"Test Analyzer","error",2.1212898,0.0001796
"Test Analyzer","error",2.1237095,0.002512
"Test Analyzer","error",2.1277739,0.0005351
"Test Analyzer","enable",2.1290663,0.0000001
"Test Analyzer","disable",2.1306373,0.0000001
"Test Analyzer","error",2.1309708,0.0013674
"Test Analyzer","enable",2.1347819,0.0000001
"Test Analyzer","disable",2.1363202,0.0000001
"Test Analyzer","error",2.1379214,0.0026588
"Test Analyzer","error",2.1432231,0.001775
"Test Analyzer","error",2.1453205,0.0022419
"Test Analyzer","enable",2.1492187,0.0000001
"Test Analyzer","disable",2.1496909,0.0000001
"Test Analyzer","enable",2.1520894,0.0000001
"Test Analyzer","disable",2.1533627,0.0000001
"Test Analyzer","enable",2.1544165,0.0000001
"Test Analyzer","disable",2.1553663,0.0000001
"Test Analyzer","error",2.1578399,0.0006516
"Test Analyzer","enable",2.1600779,0.0000001
"Test Analyzer","disable",2.1627332,0.0000001
"Test Analyzer","enable",2.1647674,0.0000001
"Test Analyzer","disable",2.167093,0.0000001
"Test Analyzer","enable",2.1699407,0.0000001
"Test Analyzer","disable",2.1728479,0.0000001
"Test Analyzer","enable",2.1749682,0.0000001
"Test Analyzer","disable",2.1759192,0.0000001
"Test Analyzer","error",2.1773599,0.0032493
"Test Analyzer","error",2.1825187,0.0022577
"Test Analyzer","enable",2.1875642,0.0000001
"Test Analyzer","disable",2.1885142,0.0000001
"Test Analyzer","enable",2.1892096,0.0000001
"Test Analyzer","disable",2.1897083,0.0000001
"Test Analyzer","enable",2.1925829,0.0000001
"Test Analyzer","disable",2.1954386,0.0000001
"Test Analyzer","enable",2.1986645,0.0000001
"Test Analyzer","disable",2.201308,0.0000001
"Test Analyzer","enable",2.2024747,0.0000001
"Test Analyzer","disable",2.2031816,0.0000001
"Test Analyzer","enable",2.2034356,0.0000001
"Test Analyzer","disable",2.2043358,0.0000001
"Test Analyzer","enable",2.2074767,0.0000001
"Test Analyzer","disable",2.2097118,0.0000001
"Test Analyzer","error",2.2122804,0.003194
"Test Analyzer","enable",2.2173963,0.0000001
"Test Analyzer","disable",2.2183815,0.0000001
"Test Analyzer","error",2.2203965,0.0006071
"Test Analyzer","error",2.2234986,0.0007237
"Test Analyzer","enable",2.22476,0.0000001
"Test Analyzer","disable",2.2255734,0.0000001
"Test Analyzer","error",2.2284793,0.0001845
"Test Analyzer","error",2.2300441,0.0025613
"Test Analyzer","error",2.2338039,0.002677
"Test Analyzer","error",2.2370764,0.0031878
"Test Analyzer","error",2.2422346,0.0027493
"Test Analyzer","enable",2.2461464,0.0000001
"Test Analyzer","disable",2.2464859,0.0000001
"Test Analyzer","enable",2.2466478,0.0000001
"Test Analyzer","disable",2.249135,0.0000001
"Test Analyzer","enable",2.251635,0.0000001
"Test Analyzer","disable",2.2543076,0.0000001
"Test Analyzer","error",2.2560101,0.0019991
"Test Analyzer","enable",2.2612787,0.0000001
"Test Analyzer","disable",2.2642166,0.0000001
"Test Analyzer","error",2.2658268,0.0004214
"Test Analyzer","error",2.2691907,0.0025849
"Test Analyzer","error",2.2747869,0.0011584
"Test Analyzer","enable",2.2782668,0.0000001
"Test Analyzer","disable",2.2813822,0.0000001
"Test Analyzer","enable",2.2834229,0.0000001
"Test Analyzer","disable",2.2843685,0.0000001
"Test Analyzer","enable",2.2856541,0.0000001
"Test Analyzer","disable",2.2887067,0.0000001
"Test Analyzer","enable",2.2892007,0.0000001
"Test Analyzer","disable",2.2907996,0.0000001
"Test Analyzer","enable",2.2915923,0.0000001
"Test Analyzer","disable",2.2947577,0.0000001
"Test Analyzer","error",2.2949938,0.0008278
"Test Analyzer","enable",2.2986188,0.0000001
"Test Analyzer","disable",2.3011745,0.0000001
"Test Analyzer","error",2.3024508,0.001392
"Test Analyzer","enable",2.3054514,0.0000001
"Test Analyzer","disable",2.3085476,0.0000001
"Test Analyzer","enable",2.3116902,0.0000001
"Test Analyzer","disable",2.3137634,0.0000001
"Test Analyzer","enable",2.3167025,0.0000001
"Test Analyzer","disable",2.3178666,0.0000001
"Test Analyzer","error",2.3180692,0.002715
"Test Analyzer","error",2.3215583,0.0020293
"Test Analyzer","enable",2.3260263,0.0000001
"Test Analyzer","disable",2.3291514,0.0000001
"Test Analyzer","error",2.3304023,0.0014797
"Test Analyzer","error",2.3344254,0.0000342
"Test Analyzer","enable",2.336867,0.0000001
"Test Analyzer","disable",2.337631,0.0000001
"Test Analyzer","error",2.338405,0.0010215
"Test Analyzer","enable",2.3398199,0.0000001
"Test Analyzer","disable",2.3398827,0.0000001
"Test Analyzer","error",2.3418533,0.0013825
"Test Analyzer","enable",2.3446532,0.0000001
"Test Analyzer","disable",2.3457923,0.0000001
"Test Analyzer","enable",2.3471331,0.0000001
"Test Analyzer","disable",2.3498458,0.0000001
"Test Analyzer","enable",2.3522071,0.0000001
"Test Analyzer","disable",2.3524093,0.0000001
"Test Analyzer","enable",2.3538068,0.0000001
"Test Analyzer","disable",2.3567769,0.0000001
"Test Analyzer","error",2.359994,0.0016585
"Test Analyzer","error",2.3637319,0.0024049
"Test Analyzer","error",2.366623,0.0002081
"Test Analyzer","enable",2.370063,0.0000001
"Test Analyzer","disable",2.3724998,0.0000001
"Test Analyzer","enable",2.3750896,0.0000001
"Test Analyzer","disable",2.3783506,0.0000001
"Test Analyzer","enable",2.3800889,0.0000001
"Test Analyzer","disable",2.3816649,0.0000001
"Test Analyzer","enable",2.384248,0.0000001
"Test Analyzer","disable",2.3865095,0.0000001
"Test Analyzer","enable",2.3890207,0.0000001
"Test Analyzer","disable",2.3911831,0.0000001
"Test Analyzer","enable",2.3932906,0.0000001
"Test Analyzer","disable",2.3941472,0.0000001
"Test Analyzer","error",2.3953733,0.0008706
"Test Analyzer","enable",2.3972345,0.0000001
"Test Analyzer","disable",2.3998103,0.0000001
"Test Analyzer","enable",2.4003247,0.0000001
"Test Analyzer","disable",2.4019111,0.0000001
"Test Analyzer","enable",2.4043221,0.0000001
"Test Analyzer","disable",2.4071442,0.0000001
"Test Analyzer","error",2.4104017,0.0024866
"Test Analyzer","enable",2.4152632,0.0000001
"Test Analyzer","disable",2.4164262,0.0000001
"Test Analyzer","error",2.4190561,0.0016356
"Test Analyzer","enable",2.4225607,0.0000001
"Test Analyzer","disable",2.4237317,0.0000001
"Test Analyzer","error",2.4258565,0.0008289
"Test Analyzer","enable",2.4291126,0.0000001
"Test Analyzer","disable",2.4296307,0.0000001
"Test Analyzer","error",2.4315166,0.0005677
"Test Analyzer","error",2.433358,0.0017159
"Test Analyzer","error",2.4359166,0.0013397
"Test Analyzer","enable",2.4390414,0.0000001
"Test Analyzer","disable",2.4419553,0.0000001
"Test Analyzer","error",2.4442022,0.0003082
"Test Analyzer","error",2.4453938,0.0013971
"Test Analyzer","error",2.4470809,0.0027306
"Test Analyzer","enable",2.4506365,0.0000001
"Test Analyzer","disable",2.4532369,0.0000001
"Test Analyzer","enable",2.4557244,0.0000001
"Test Analyzer","disable",2.4570386,0.0000001
"Test Analyzer","enable",2.4589612,0.0000001
"Test Analyzer","disable",2.4617924,0.0000001
"Test Analyzer","error",2.4636266,0.0002169
"Test Analyzer","error",2.467059,0.0007068
"Test Analyzer","enable",2.4707702,0.0000001
"Test Analyzer","disable",2.4721103,0.0000001
"Test Analyzer","error",2.4745455,0.0012928
"Test Analyzer","error",2.476978,0.0004788
"Test Analyzer","enable",2.4785599,0.0000001
"Test Analyzer","disable",2.481644,0.0000001
"Test Analyzer","enable",2.4826572,0.0000001
"Test Analyzer","disable",2.4838573,0.0000001
"Test Analyzer","error",2.486865,0.0008189
"Test Analyzer","enable",2.4900847,0.0000001
"Test Analyzer","disable",2.492821,0.0000001
"Test Analyzer","enable",2.4940659,0.0000001
"Test Analyzer","disable",2.4967009,0.0000001
"Test Analyzer","error",2.4991172,0.0029512
"Test Analyzer","enable",2.504209,0.0000001
"Test Analyzer","disable",2.5049766,0.0000001
"Test Analyzer","error",2.5059711,0.0004584
"Test Analyzer","enable",2.5076866,0.0000001
"Test Analyzer","disable",2.5108565,0.0000001
"Test Analyzer","error",2.5115794,0.0005372
"Test Analyzer","enable",2.5146091,0.0000001
"Test Analyzer","disable",2.5148687,0.0000001
"Test Analyzer","enable",2.5179407,0.0000001
"Test Analyzer","disable",2.5191891,0.0000001
"Test Analyzer","enable",2.5222487,0.0000001
"Test Analyzer","disable",2.5236687,0.0000001
"Test Analyzer","error",2.5257351,0.0030573
"Test Analyzer","enable",2.5289401,0.0000001
"Test Analyzer","disable",2.5299765,0.0000001
"Test Analyzer","enable",2.5312553,0.0000001
"Test Analyzer","disable",2.5316295,0.0000001
"Test Analyzer","error",2.532961,0.0012588
"Test Analyzer","error",2.5343164,0.0031948
"Test Analyzer","enable",2.5390508,0.0000001
"Test Analyzer","disable",2.5397147,0.0000001
"Test Analyzer","enable",2.5426097,0.0000001
"Test Analyzer","disable",2.545453,0.0000001
"Test Analyzer","enable",2.5465797,0.0000001
"Test Analyzer","disable",2.5495861,0.0000001
"Test Analyzer","enable",2.549852,0.0000001
"Test Analyzer","disable",2.5508245,0.0000001
"Test Analyzer","enable",2.552286,0.0000001
"Test Analyzer","disable",2.5536903,0.0000001
"Test Analyzer","enable",2.5540012,0.0000001
"Test Analyzer","disable",2.55482,0.0000001
"Test Analyzer","error",2.5577807,0.0012682
"Test Analyzer","error",2.5622986,0.0000995
"Test Analyzer","enable",2.565622,0.0000001
"Test Analyzer","disable",2.5665859,0.0000001
"Test Analyzer","enable",2.5693472,0.0000001
"Test Analyzer","disable",2.5709937,0.0000001
"Test Analyzer","enable",2.5737286,0.0000001
"Test Analyzer","disable",2.5740662,0.0000001
"Test Analyzer","error",2.5767065,0.0017771
"Test Analyzer","enable",2.5808687,0.0000001
"Test Analyzer","disable",2.5823372,0.0000001
"Test Analyzer","enable",2.5845586,0.0000001
"Test Analyzer","disable",2.5868436,0.0000001
"Test Analyzer","error",2.5881728,0.0021975
"Test Analyzer","error",2.5935443,0.0029261
"Test Analyzer","enable",2.5993385,0.0000001
"Test Analyzer","disable",2.6018717,0.0000001
"Test Analyzer","error",2.6038828,0.0003534
"Test Analyzer","error",2.6065481,0.0006345
"Test Analyzer","error",2.6098352,0.0032681
"Test Analyzer","enable",2.6139136,0.0000001
"Test Analyzer","disable",2.6168221,0.0000001
"Test Analyzer","error",2.6170764,0.0007743
"Test Analyzer","enable",2.6182859,0.0000001
"Test Analyzer","disable",2.6211511,0.0000001
"Test Analyzer","error",2.6221721,0.000692
"Test Analyzer","error",2.6229974,0.0028487
